thcic_id,Hospital_name,Hospital_city,County_name,County,q1,q2,q3,q4,End of List
975363,Oceans Behavioral Hospital of Pasadena,Pasadena,Harris,201,162,165,211,214,End of List
975365,Baylor St Lukes Medical Center McNair Campus,Houston,Harris,201,86,30,30,41,End of List
975371,South Plains Rehab Hospital,Lubbock,Lubbock,303,450,469,454,465,End of List
975372,Scenic Mountain Medical Center,Big Spring,Howard,227,350,377,341,319,End of List
975374,Rio Vista Behavioral Health,El Paso,El Paso,141,634,687,748,713,End of List
975376,Mid-Jefferson Extended Care Hospital Beaumont,Beaumont,Jefferson,245,89,86,82,37,End of List
975385,Baylor Scott & White The Heart Hospital McKinney,Mckinney,Collin,085,124,118,129,126,End of List
975388,Perimeter Behavioral Hospital of Arlington,Arlington,Tarrant,439,660,728,495,612,End of List
975389,Encompass Health Rehabilitation Hospital of Katy,Katy,Harris,201,301,373,352,364,End of List
975390,Everest Rehabilitation Hospital Temple,Temple,Bell,027,166,,,,End of List
975391,Baylor Scott & White Medical Center Buda,Buda,Hays,209,77,103,95,85,End of List
975393,PAM Rehabilitation Hospital Clear Lake North Campus,Webster,Harris,201,233,248,241,232,End of List
975394,PAM Rehabilitation Hospital of Humble,Humble,Harris,201,314,290,270,281,End of List
975397,PAM Health Rehab Hospital Houston Heights,Houston,Harris,201,185,176,195,183,End of List
975398,PAM Health Rehab Hospital El Paso,El Paso,El Paso,141,185,178,204,232,End of List
975400,KPC Promise Hospital of Dallas,Dallas,Dallas,113,51,33,26,32,End of List
975401,KPC Promise Hospital of Wichita Falls,Wichita Falls,Wichita,485,78,73,50,62,End of List
975403,CHI St Joseph Health - College Station Hospital,College Station,Brazos,041,"1,693","1,633","1,705","1,636",End of List
975404,Perimeter Behavioral Hospital of Dallas,Garland,Dallas,113,579,546,466,549,End of List
975406,PAM Specialty Hospital of Victoria Southeast,Victoria,Victoria,469,77,71,62,74,End of List
975407,Medical City Heart & Spine Hospitals,Dallas,Dallas,113,924,966,958,999,End of List
975411,St Michaels Elite Hospital,Sugar Land,Fort Bend,157,11,8,3,3,End of List
975412,First Surgical Hospital,Bellaire,Harris,201,155,137,117,112,End of List
975413,Legent Orthopedic Hospital,Carrollton,Dallas,113,88,107,83,195,End of List
975414,River Oaks Hospitals & Clinics,Houston,Harris,201,159,182,135,85,End of List
975415,Valley Baptist Micro-Hospital Weslaco,Weslaco,Hidalgo,215,143,142,128,126,End of List
975416,Stat Specialty Hospital of Laredo,Laredo,Webb,479,1,2,1,,End of List
975417,Brushy Creek Family Hospital,Round Rock,Williamson,491,29,26,17,27,End of List
975418,Ascension Seton Bastrop,Bastrop,Bastrop,021,18,10,3,,End of List
975779,PAM Specialty Hospital of San Antonio Medical Center,San Antonio,Bexar,029,214,194,155,143,End of List
975782,Lumberton Hospital,Lumberton,Hardin,199,52,39,42,48,End of List
975783,Texas Health Hospital Frisco,Frisco,Collin,085,"1,341","1,229","1,307","1,440",End of List
975785,Texas Surgical Hospital,Plano,Denton,121,23,23,24,21,End of List
975788,Cornerstone Specialty Hospitals Houston Medical Center,Houston,Harris,201,88,56,78,75,End of List
975789,Baylor Scott & White Medical Center Austin,Austin,Travis,453,160,129,123,147,End of List
975790,LifeCare Hospital of Plano,Plano,Collin,085,119,105,75,84,End of List
975791,LifeCare Hospital of North Texas Dallas,Dallas,Dallas,113,98,72,78,73,End of List
975792,LifeCare Hospitals of Fort Worth,Fort Worth,Tarrant,439,130,109,96,109,End of List
975795,Baptist Emergency Hospital Kelly,San Antonio,Bexar,029,40,53,69,74,End of List
975801,Eating Recovery Center Legacy,Plano,Collin,085,111,36,135,95,End of List
975803,The Hospitals of Providence Spine & Pain Management Center,El Paso,El Paso,141,15,15,15,18,End of List
975805,Oceans Behavioral Hospital of Waco,Waco,McLennan,309,224,261,270,264,End of List
975813,Carrollton Regional Medical Center,Carrollton,Denton,121,766,768,753,774,End of List
975814,CHRISTUS Santa Rosa Hospital San Marcos,San Marcos,Hays,209,"1,049",866,"1,104","1,095",End of List
975834,Carrus Behavioral Hospital,Sherman,Grayson,181,225,223,218,250,End of List
975835,Wellbridge Hospital of Fort Worth,Fort Worth,Tarrant,439,316,305,325,305,End of List
975836,Wellbridge Healthcare Greater Dallas,Plano,Collin,085,280,241,282,262,End of List
975838,Spring Hospital,Spring,Harris,201,44,62,56,53,End of List
975848,PAM Rehabilitation Hospital of Richardson,Richardson,Dallas,113,110,118,110,104,End of List
975858,Mission Resiliency at Laurel Ridge Treatment Center,San Antonio,Bexar,029,184,217,187,166,End of List
975869,Hendrick Medical Center South,Abilene,Taylor,441,"1,332","1,320","1,330","1,260",End of List
975870,Texas Health Hospital Mansfield,Mansfield,Johnson,251,557,538,600,593,End of List
975871,Canyon Creek Behavioral Health,Temple,Bell,027,679,759,737,718,End of List
975878,Hendrick Medical Center Brownwood,Brownwood,Brown,049,782,786,940,"1,005",End of List
975879,Methodist Midlothian Medical Center,Midlothian,Ellis,139,521,501,486,526,End of List
975880,Texas Rehabilitation Hospital of Keller,Keller,Tarrant,439,187,204,214,197,End of List
975881,Methodist Hospital Stone Oak Rehab Center,San Antonio,Bexar,029,242,232,225,235,End of List
975887,Shannon Medical Center South,San Angelo,Tom Green,451,288,298,347,245,End of List
975888,Beaumont Emergency Hospital,Beaumont,Jefferson,245,17,11,4,3,End of List
975889,Clearsky Rehab Hospital of Flower Mound,Flower Mound,Denton,121,169,146,167,166,End of List
975890,Medical Behavioral Hospital of Clear Lake,Houston,Harris,201,338,363,321,408,End of List
975898,Grace Surgical Hospital,Lubbock,Lubbock,303,74,50,51,31,End of List
975908,Stat Specialty Hospital of Eagle Pass,Eagle Pass,Maverick,323,,,,1,End of List
975910,Oceans Behavioral Hospital of Amarillo,Amarillo,Potter,375,149,150,137,126,End of List
975911,Mid Coast Medical Center Central,Llano,Llano,299,33,18,21,12,End of List
975944,Shannon Rehabilitation Hospital - Affiliate of Encompass Health,San Angelo,Tom Green,451,232,224,227,221,End of List
975945,Elite Care Emergency Center,League City,Galveston,167,40,39,23,29,End of List
975966,Methodist Southlake Medical Center,Southlake,Tarrant,439,104,116,89,129,End of List
975972,Encompass Health Rehab Hospital Waco,Robinson,McLennan,309,248,266,263,254,End of List
975985,Red River ER & Hospital,Sherman,Grayson,181,2,,,,End of List
975990,Patients Emergency Room,Baytown,Chambers,071,42,38,30,26,End of List
975992,Nexus Childrens Hospital-The Woodlands,Spring,Montgomery,339,1,35,,1,End of List
976009,Trinity Regional Hospital Sachse,Sachse,Dallas,113,60,70,26,110,End of List
976019,Advanced Dallas Hospitals and Clinics,Dallas,Dallas,113,122,138,86,48,End of List
976022,Legent North Houston Surgical Hospital,Tomball,Harris,201,,1,11,21,End of List
976023,Meridian Hospital,Houston,Harris,201,4,3,1,3,End of List
976024,Shamrock General Hospital,Shamrock,Wheeler,483,7,5,10,13,End of List
976034,Cleveland Emergency Hospital,Humble,Harris,201,12,14,14,6,End of List
976036,New Braunfels ER & Hospital,New Braunfels,Comal,091,30,51,68,60,End of List
976041,PAM Health Rehab Hospital of Sugar Land,Sugar Land,Fort Bend,157,226,214,232,237,End of List
976042,The Heights Hospital,Houston,Harris,201,69,61,57,45,End of List
976047,Las Palmas Del Sol Rehab Hospital East,El Paso,El Paso,141,210,241,218,225,End of List
976048,Exceptional Community Hospital Amarillo,Amarillo,Potter,375,3,5,,,End of List
976058,Select Specialty Hospital Dallas Plano,Plano,Collin,085,89,102,105,99,End of List
976067,East Houston Medical Center,Houston,Harris,201,48,46,71,81,End of List
976070,Houston Methodist Continuing Care Hospital TMC,Houston,Harris,201,42,47,40,38,End of List
976079,UT Health John S Dunn Behavioral Sciences Center,Houston,Harris,201,206,734,626,291,End of List
976084,Oceans Behavioral Hospital of Corpus Christi,Corpus Christi,Nueces,355,288,337,349,339,End of List
976099,Voyages Behavioral Health of Sugar Land,Sugar Land,Fort Bend,157,100,152,185,293,End of List
976100,Cook Childrens Medical Center Prosper,Prosper,Denton,121,127,142,114,365,End of List
976110,Oceans Behavioral Hospital Lubbock,Lubbock,Lubbock,303,11,7,154,183,End of List
976111,KPC Promise Hospital of Amarillo,Amarillo,Potter,375,,77,60,60,End of List
976119,DHR Health Brownsville,Brownsville,Cameron,061,,15,28,49,End of List
976120,Driscoll Childrens Hospital Neonatal Care Center,Corpus Christi,Nueces,355,,72,69,89,End of List
976128,Reunion Rehabilitation Hospital Arlington,Arlington,Tarrant,439,,84,122,137,End of List
976139,Methodist Hospital Hill Country,Fredericksburg,Gillespie,171,,554,594,614,End of List
976140,Dell Childrens Medical Center North Campus,Austin,Williamson,491,,103,270,525,End of List
976141,Voyages Behavioral Health of Conroe,Conroe,Montgomery,339,,31,53,87,End of List
976154,Nacogdoches Memorial Hospital,Nacogdoches,Nacogdoche,347,843,858,859,845,End of List
976156,Christus Surgical Hospital,Corpus Christi,Nueces,355,,,79,71,End of List
976157,BMC North Hospital,Houston,Harris,201,,13,,4,End of List
976158,Reunion Rehabilitation Hospital Plano,Plano,Collin,085,,64,126,200,End of List
976159,Everest Rehabilitation El Paso,El Paso,El Paso,141,,21,32,35,End of List
976160,HCA Houston Rehabilitation Hospital Southeast,Pasadena,Harris,201,,9,26,56,End of List
976162,Clearsky Rehabilitation Hospital Mansfield,Mansfiled,Tarrant,439,,,51,91,End of List
976163,Clearsky Rehabilitation Hospital Waxahachie,Waxahachie,Ellis,139,,,43,78,End of List
976171,Clearsky Rehabilitation Hospital Harker Heights,Harker Heights,Bell,027,,,36,103,End of List
976172,Baylor Scott & White Heart and Vascular Hospital Waxahachie,Waxahachie,Ellis,139,,,,9,End of List
976184,Temple Rehabilitation Hospital,Temple,Bell,027,,,143,139,End of List
976185,Methodist Hospital Landmark,San Antonio,Bexar,029,,,3,269,End of List
976186,Longview Rehabilitation Hospital,Longview,Gregg,183,,,153,124,End of List
976188,Nexus Childrens Hospital - Dallas,Dallas,Dallas,113,,,,9,End of List
976198,San Antonio Rehabilitation Hospital,San Antonio,Bexar,029,,,,72,End of List
976221,Exceptional Amarillo N Coulter,Amarillo,Potter,375,,,,9,End of List
976224,Nexus Childrens Hospital Shenandoah,Shenandoah,Montgomery,339,,,,14,End of List
976225,Advanced Odessa Hospital & Clinics,Odessa,Ector,135,,,,8,End of List
976268,Select Specialty Hospital Dallas Downtown,Desoto,Dallas,113,,,,54,End of List
976273,Medical City Surgical Hospital Alliance,Fort Worth,Tarrant,439,,,,2,End of List
976274,Medical City Argyle Campus of Medical City Denton,Argyle,Denton,121,,,,3,End of List
,,,,,,,,,End of List
