"THCIC_ID","HOSP_NAME","HOSP_NAME_clean","HOSP_CITY","HOSP_COUNTY","HOSP_COUNTY_FIPS","HOSP_STATE","YEAR"
"839100","Vibra Specialty Hospital","VIBRA SPECIALTY HOSPITAL","DESOTO","DALLAS","48113","TX","2021"
"840000","Mesquite Specialty Hospital","MESQUITE SPECIALTY HOSPITAL","MESQUITE","DALLAS","48113","TX","2021"
"840700","Solara Specialty Hospitals Harlingen","SOLARA SPECIALTY HOSPITALS HARLINGEN","HARLINGEN","CAMERON","48061","TX","2021"
"841300","El Paso LTAC Hospital","EL PASO LTAC HOSPITAL","EL PASO","EL PASO","48141","TX","2021"
"842800","Methodist Mansfield Medical Center","METHODIST MANSFIELD MEDICAL CENTER","MANSFIELD","TARRANT","48439","TX","2021"
"844000","Baylor Scott & White The Heart Hospital Plano","BAYLOR SCOTT WHITE THE HEART HOSPITAL PLANO","PLANO","DENTON","48121","TX","2021"
"844600","Warm Springs Rehab Hospital-San Antonio","WARM SPRINGS REHAB HOSPITAL SAN ANTONIO","SAN ANTONIO","BEXAR","48029","TX","2021"
"844601","Warm Springs Rehab Hospital Thousand Oaks","WARM SPRINGS REHAB HOSPITAL THOUSAND OAKS","SAN ANTONIO","BEXAR","48029","TX","2021"
"844602","Warm Springs Rehab Hospital Westover Hills","WARM SPRINGS REHAB HOSPITAL WESTOVER HILLS","SAN ANTONIO","BEXAR","48029","TX","2021"
"846100","St Lukes Patients Medical Center","ST LUKES PATIENTS MEDICAL CENTER","PASADENA","HARRIS","48201","TX","2021"
"846200","Covenant Specialty Hospital","COVENANT SPECIALTY HOSPITAL","LUBBOCK","LUBBOCK","48303","TX","2021"
"847000","Texoma Medical Center","TEXOMA MEDICAL CENTER","DENISON","GRAYSON","48181","TX","2021"
"847100","Memorial Hermann Northeast","MEMORIAL HERMANN NORTHEAST","HUMBLE","HARRIS","48201","TX","2021"
"847500","Solara Specialty Hospitals Harlingen Brownsville","SOLARA SPECIALTY HOSPITALS HARLINGEN BROWNSVILLE","BROWNSVILLE","CAMERON","48061","TX","2021"
"848100","PAM Specialty Hospital of Victoria North","PAM SPECIALTY HOSPITAL OF VICTORIA NORTH","VICTORIA","VICTORIA","48469","TX","2021"
"848200","PAM Specialty Hospital of Luling","PAM SPECIALTY HOSPITAL OF LULING","LULING","CALDWELL","48055","TX","2021"
"850300","Baylor Scott & White Continuing Care Hospital","BAYLOR SCOTT WHITE CONTINUING CARE HOSPITAL","TEMPLE","BELL","48027","TX","2021"
"852000","Dell Childrens Medical Center","DELL CHILDRENS MEDICAL CENTER","AUSTIN","TRAVIS","48453","TX","2021"
"852100","Foundation Surgical Hospital-San Antonio","FOUNDATION SURGICAL HOSPITAL SAN ANTONIO","SAN ANTONIO","BEXAR","48029","TX","2021"
"852600","Baylor Scott & White Medical Center Round Rock","BAYLOR SCOTT WHITE MEDICAL CENTER ROUND ROCK","ROUND ROCK","WILLIAMSON","48491","TX","2021"
"852900","Physicians Surgical Hospital-Quail Creek","PHYSICIANS SURGICAL HOSPITAL QUAIL CREEK","AMARILLO","POTTER","48375","TX","2021"
"852901","Physicians Surgical Hospital-Panhandle Campus","PHYSICIANS SURGICAL HOSPITAL PANHANDLE CAMPUS","AMARILLO","POTTER","48375","TX","2021"
"854100","Cornerstone Specialty Hospital Conroe","CORNERSTONE SPECIALTY HOSPITAL CONROE","CONROE","MONTGOMERY","48339","TX","2021"
"854400","Central Texas Rehab Hospital","CENTRAL TEXAS REHAB HOSPITAL","AUSTIN","TRAVIS","48453","TX","2021"
"855200","Austin Lakes Hospital","AUSTIN LAKES HOSPITAL","AUSTIN","TRAVIS","48453","TX","2021"
"858300","Cedar Park Regional Medical Center","CEDAR PARK REGIONAL MEDICAL CENTER","CEDAR PARK","WILLIAMSON","48491","TX","2021"
"858600","El Paso Behavioral Health System","EL PASO BEHAVIORAL HEALTH SYSTEM","EL PASO","EL PASO","48141","TX","2021"
"859900","Texas Health Hospital Rockwall","TEXAS HEALTH HOSPITAL ROCKWALL","ROCKWALL","ROCKWALL","48397","TX","2021"
"860600","North Central Surgical Center","NORTH CENTRAL SURGICAL CENTER","DALLAS","DALLAS","48113","TX","2021"
"861300","Encompass Health Rehab Hospital Richardson","ENCOMPASS HEALTH REHAB HOSPITAL RICHARDSON","RICHARDSON","DALLAS","48113","TX","2021"
"861700","Ascension Seton Williamson","ASCENSION SETON WILLIAMSON","ROUND ROCK","WILLIAMSON","48491","TX","2021"
"861900","Kate Dishman Rehab Hospital","KATE DISHMAN REHAB HOSPITAL","BEAUMONT","JEFFERSON","48245","TX","2021"
"862000","Methodist Rehab Hospital","METHODIST REHAB HOSPITAL","DALLAS","DALLAS","48113","TX","2021"
"863300","CHRISTUS Santa Rosa Hospital New Braunfels","CHRISTUS SANTA ROSA HOSPITAL NEW BRAUNFELS","NEW BRAUNFELS","GUADALUPE","48187","TX","2021"
"864600","Carrus Specialty Hospital","CARRUS SPECIALTY HOSPITAL","SHERMAN","GRAYSON","48181","TX","2021"
"865000","The Hospitals of Providence East Campus","THE HOSPITALS OF PROVIDENCE EAST CAMPUS","EL PASO","EL PASO","48141","TX","2021"
"865900","SE Texas ER and Hospital","SE TEXAS ER AND HOSPITAL","HUMBLE","HARRIS","48201","TX","2021"
"866100","Encompass Health Rehab Hospital Round Rock","ENCOMPASS HEALTH REHAB HOSPITAL ROUND ROCK","ROUND ROCK","WILLIAMSON","48491","TX","2021"
"869700","St Lukes Sugar Land Hospital","ST LUKES SUGAR LAND HOSPITAL","SUGAR LAND","FORT BEND","48157","TX","2021"
"871500","Select Rehab Hospital-Denton","SELECT REHAB HOSPITAL DENTON","DENTON","DENTON","48121","TX","2021"
"873200","Baylor Emergency Medical Center at Aubrey","BAYLOR EMERGENCY MEDICAL CENTER AT AUBREY","AUBREY","DENTON","48121","TX","2021"
"873700","Encompass Health Rehab Hospital Vision Park","ENCOMPASS HEALTH REHAB HOSPITAL VISION PARK","SHENANDOAH","MONTGOMERY","48339","TX","2021"
"873800","Baylor Scott & White Institute for Rehab-Fort Worth","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB FORT WORTH","FORT WORTH","TARRANT","48439","TX","2021"
"874000","Atrium Medical Center","ATRIUM MEDICAL CENTER","STAFFORD","HARRIS","48201","TX","2021"
"874100","Methodist Hospital Stone Oak","METHODIST HOSPITAL STONE OAK","SAN ANTONIO","BEXAR","48029","TX","2021"
"902200","Texas Rehabilitation Hospital-Fort Worth","TEXAS REHAB HOSPITAL FORT WORTH","FORT WORTH","TARRANT","48439","TX","2021"
"914000","Kindred Hospital Dallas Central","KINDRED HOSPITAL DALLAS CENTRAL","DALLAS","DALLAS","48113","TX","2021"
"915000","Aspire Hospital","ASPIRE HOSPITAL","CONROE","MONTGOMERY","48339","TX","2021"
"919000","Baylor Scott & White Medical Center Sunnyvale","BAYLOR SCOTT WHITE MEDICAL CENTER SUNNYVALE","SUNNYVALE","DALLAS","48113","TX","2021"
"920000","Encompass Health Rehab Hospital Abilene","ENCOMPASS HEALTH REHAB HOSPITAL ABILENE","ABILENE","TAYLOR","48441","TX","2021"
"921000","Ascension Seton Hays","ASCENSION SETON HAYS","KYLE","HAYS","48209","TX","2021"
"923000","St Lukes Lakeside Hospital","ST LUKES LAKESIDE HOSPITAL","THE WOODLANDS","MONTGOMERY","48339","TX","2021"
"931000","South Texas Surgical Hospital","SOUTH TEXAS SURGICAL HOSPITAL","CORPUS CHRISTI","NUECES","48355","TX","2021"
"936000","Baylor Scott & White Orthopedic and Spine","BAYLOR SCOTT WHITE ORTHOPEDIC AND SPINE","ARLINGTON","TARRANT","48439","TX","2021"
"937000","Methodist McKinney Hospital","METHODIST MCKINNEY HOSPITAL","MCKINNEY","COLLIN","48085","TX","2021"
"943000","Texas Health Presbyterian Hospital Flower Mound","TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND","FLOWER MOUND","DENTON","48121","TX","2021"
"957000","Carrus Rehab Hospital","CARRUS REHAB HOSPITAL","SHERMAN","GRAYSON","48181","TX","2021"
"969000","Encompass Health Rehab Hospital Sugar Land","ENCOMPASS HEALTH REHAB HOSPITAL SUGAR LAND","SUGAR LAND","FORT BEND","48157","TX","2021"
"969200","Behavioral Hospital-Bellaire","BEHAVIORAL HOSPITAL BELLAIRE","HOUSTON","HARRIS","48201","TX","2021"
"969500","Carrollton Springs","CARROLLTON SPRINGS","CARROLLTON","DENTON","48121","TX","2021"
"969700","El Paso Childrens Hospital","EL PASO CHILDRENS HOSPITAL","EL PASO","EL PASO","48141","TX","2021"
"970600","Encompass Health Rehab Hospital The Vintage","ENCOMPASS HEALTH REHAB HOSPITAL THE VINTAGE","HOUSTON","HARRIS","48201","TX","2021"
"970800","Encompass Health Rehab Hospital Austin","ENCOMPASS HEALTH REHAB HOSPITAL AUSTIN","AUSTIN","TRAVIS","48453","TX","2021"
"971000","Seton Medical Center Harker Heights","SETON MEDICAL CENTER HARKER HEIGHTS","HARKER HEIGHTS","BELL","48027","TX","2021"
"971200","Accel Rehab Hospital of Plano","ACCEL REHAB HOSPITAL OF PLANO","PLANO","DENTON","48121","TX","2021"
"971900","Baylor Scott & White Medical Center McKinney","BAYLOR SCOTT WHITE MEDICAL CENTER MCKINNEY","MCKINNEY","COLLIN","48085","TX","2021"
"972810","Baptist Emergency Hospital Overlook","BAPTIST EMERGENCY HOSPITAL OVERLOOK","SAN ANTONIO","BEXAR","48029","TX","2021"
"972900","Texas Health Harris Methodist Hospital Alliance","TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE","FORT WORTH","TARRANT","48439","TX","2021"
"972960","PAM Specialty Hospital of San Antonio","PAM SPECIALTY HOSPITAL OF SAN ANTONIO","SAN ANTONIO","BEXAR","48029","TX","2021"
"973000","Baptist Emergency Hospital Westover Hills","BAPTIST EMERGENCY HOSPITAL WESTOVER HILLS","SAN ANTONIO","BEXAR","48029","TX","2021"
"973120","Baptist Emergency Hospital Schertz","BAPTIST EMERGENCY HOSPITAL SCHERTZ","SCHERTZ","GUADALUPE","48187","TX","2021"
"973130","PAM Specialty Hospital of Allen","PAM SPECIALTY HOSPITAL OF ALLEN","ALLEN","COLLIN","48085","TX","2021"
"973160","Austin Oaks Hospital","AUSTIN OAKS HOSPITAL","AUSTIN","TRAVIS","48453","TX","2021"
"973180","Crescent Medical Center Lancaster","CRESCENT MEDICAL CENTER LANCASTER","LANCASTER","DALLAS","48113","TX","2021"
"973240","Oceans Behavioral Hospital Abilene","OCEANS BEHAVIORAL HOSPITAL ABILENE","ABILENE","TAYLOR","48441","TX","2021"
"973290","Arise Austin Medical Center","ARISE AUSTIN MEDICAL CENTER","AUSTIN","TRAVIS","48453","TX","2021"
"973310","Corpus Christi Rehabilitation Hospital","CORPUS CHRISTI REHAB HOSPITAL","CORPUS CHRISTI","NUECES","48355","TX","2021"
"973320","PAM Specialty Hospital of Victoria South","PAM SPECIALTY HOSPITAL OF VICTORIA SOUTH","VICTORIA","VICTORIA","48469","TX","2021"
"973340","Vibra Hospital of Amarillo","VIBRA HOSPITAL OF AMARILLO","AMARILLO","POTTER","48375","TX","2021"
"973350","Vibra Rehabilitation Hospital Amarillo","VIBRA REHAB HOSPITAL AMARILLO","AMARILLO","POTTER","48375","TX","2021"
"973390","Legent Hospital for Special Surgery","LEGENT HOSPITAL FOR SPECIAL SURGERY","PLANO","COLLIN","48085","TX","2021"
"973400","Dallas Behavioral Healthcare Hospital","DALLAS BEHAVIORAL HEALTHCARE HOSPITAL","DESOTO","DALLAS","48113","TX","2021"
"973410","Cornerstone Specialty Hospitals Round Rock","CORNERSTONE SPECIALTY HOSPITALS ROUND ROCK","ROUND ROCK","WILLIAMSON","48491","TX","2021"
"973420","Oceans Behavioral Hospital of Lufkin","OCEANS BEHAVIORAL HOSPITAL OF LUFKIN","LUFKIN","TRINITY","48455","TX","2021"
"973430","Mesa Springs","MESA SPRINGS","FORT WORTH","TARRANT","48439","TX","2021"
"973450","PAM Rehab Hospital of Victoria","PAM REHAB HOSPITAL OF VICTORIA","VICTORIA","VICTORIA","48469","TX","2021"
"973540","Baylor Emergency Medical Center at Keller","BAYLOR EMERGENCY MEDICAL CENTER AT KELLER","KELLER","TARRANT","48439","TX","2021"
"973550","Baylor Emergency Medical Center at Murphy","BAYLOR EMERGENCY MEDICAL CENTER AT MURPHY","MURPHY","COLLIN","48085","TX","2021"
"973590","ContinueCare Hospital at Hendrick Medical Center","CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER","ABILENE","JONES","48253","TX","2021"
"973610","Baylor Emergency Medical Center at Rockwall","BAYLOR EMERGENCY MEDICAL CENTER AT ROCKWALL","ROCKWALL","ROCKWALL","48397","TX","2021"
"973620","Houston Methodist Continuing Care Hospital","HOUSTON METHODIST CONTINUING CARE HOSPITAL","KATY","FORT BEND","48157","TX","2021"
"973640","Houston Methodist St John Hospital","HOUSTON METHODIST ST JOHN HOSPITAL","NASSAU BAY","HARRIS","48201","TX","2021"
"973730","Rock Springs","ROCK SPRINGS","GEORGETOWN","WILLIAMSON","48491","TX","2021"
"973840","Wise Health Surgical Hospital-North Tarrant","WISE HEALTH SURGICAL HOSPITAL NORTH TARRANT","FORT WORTH","TARRANT","48439","TX","2021"
"973850","Resolute Health","RESOLUTE HEALTH","NEW BRAUNFELS","GUADALUPE","48187","TX","2021"
"973860","Altus Baytown Hospital Baytown Medical Center","ALTUS BAYTOWN HOSPITAL BAYTOWN MEDICAL CENTER","BAYTOWN","HARRIS","48201","TX","2021"
"973900","San Antonio Behavioral Healthcare Hospital","SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL","SAN ANTONIO","BEXAR","48029","TX","2021"
"973910","Georgetown Behavioral Health Institute","GEORGETOWN BEHAVIORAL HEALTH INSTITUTE","GEORGETOWN","WILLIAMSON","48491","TX","2021"
"973920","Baylor Emergency Medical Center-Burleson","BAYLOR EMERGENCY MEDICAL CENTER BURLESON","BURLESON","JOHNSON","48251","TX","2021"
"973930","CHRISTUS Santa Rosa Hospital Alamo Heights","CHRISTUS SANTA ROSA HOSPITAL ALAMO HEIGHTS","SAN ANTONIO","BEXAR","48029","TX","2021"
"973970","Warm Springs Rehab Hospital Kyle","WARM SPRINGS REHAB HOSPITAL KYLE","KYLE","HAYS","48209","TX","2021"
"974150","Woodlands Specialty Hospital","WOODLANDS SPECIALTY HOSPITAL","THE WOODLANDS","MONTGOMERY","48339","TX","2021"
"974220","Baylor Emergency Medical Center-Mansfield","BAYLOR EMERGENCY MEDICAL CENTER MANSFIELD","MANSFIELD","TARRANT","48439","TX","2021"
"974260","Westpark Springs","WESTPARK SPRINGS","RICHMOND","FORT BEND","48157","TX","2021"
"974270","Select Specialty Hospital Dallas (Downtown)","SELECT SPECIALTY HOSPITAL DALLAS DOWNTOWN","DALLAS","DALLAS","48113","TX","2021"
"974290","Haven Behavioral Hospital of Frisco","HAVEN BEHAVIORAL HOSPITAL OF FRISCO","FRISCO","DENTON","48121","TX","2021"
"974350","PAM Specialty Hospital of Texarkana North","PAM SPECIALTY HOSPITAL OF TEXARKANA NORTH","TEXARKANA","BOWIE","48037","TX","2021"
"974360","PAM Specialty Hospital of Corpus Christi North","PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI NORTH","CORPUS CHRISTI","NUECES","48355","TX","2021"
"974370","Houston Behavioral Healthcare Hospital","HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL","HOUSTON","HARRIS","48201","TX","2021"
"974390","HCA Houston Healthcare Pearland","HCA HOUSTON HEALTHCARE PEARLAND","PEARLAND","BRAZORIA","48039","TX","2021"
"974470","Laredo Rehabilitation Hospital","LAREDO REHAB HOSPITAL","LAREDO","WEBB","48479","TX","2021"
"974490","Medical City Alliance","MEDICAL CITY ALLIANCE","FORT WORTH","TARRANT","48439","TX","2021"
"974500","Oceans Behavioral Hospital of Katy","OCEANS BEHAVIORAL HOSPITAL OF KATY","KATY","FORT BEND","48157","TX","2021"
"974530","PAM Rehabilitation Hospital of Clear Lake","PAM REHAB HOSPITAL OF CLEAR LAKE","WEBSTER","HARRIS","48201","TX","2021"
"974620","Cross Creek Hospital","CROSS CREEK HOSPITAL","AUSTIN","TRAVIS","48453","TX","2021"
"974680","Weslaco Regional Rehab Hospital","WESLACO REGIONAL REHAB HOSPITAL","WESLACO","HIDALGO","48215","TX","2021"
"974720","ContinueCare Hospital at Medical Center Odessa","CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA","ODESSA","ECTOR","48135","TX","2021"
"974730","Texas Rehab Hospital of Arlington","TEXAS REHAB HOSPITAL OF ARLINGTON","ARLINGTON","TARRANT","48439","TX","2021"
"974820","Memorial Hermann Orthopedic and Spine Hospital","MEMORIAL HERMANN ORTHOPEDIC AND SPINE HOSPITAL","BELLAIRE","HARRIS","48201","TX","2021"
"974910","Baylor Scott & White Surgical Hospital at Sherman","BAYLOR SCOTT WHITE SURGICAL HOSPITAL AT SHERMAN","SHERMAN","GRAYSON","48181","TX","2021"
"974940","Baylor Scott & White Medical Center Marble Falls","BAYLOR SCOTT WHITE MEDICAL CENTER MARBLE FALLS","MARBLE FALLS","BURNET","48053","TX","2021"
"974980","Legent Orthopedic + Spine","LEGENT ORTHOPEDIC + SPINE","SAN ANTONIO","BEXAR","48029","TX","2021"
"974990","Garland Behavioral Hospital","GARLAND BEHAVIORAL HOSPITAL","GARLAND","DALLAS","48113","TX","2021"
"975000","Weatherford Rehabilitation Hospital","WEATHERFORD REHAB HOSPITAL","WEATHERFORD","PARKER","48367","TX","2021"
"975010","Our Childrens House","OUR CHILDRENS HOUSE","DALLAS","DALLAS","48113","TX","2021"
"975020","TrustPoint Rehabilitation Hospital of Lubbock","TRUSTPOINT REHAB HOSPITAL OF LUBBOCK","LUBBOCK","LUBBOCK","48303","TX","2021"
"975111","Medical Center of Southeast Texas Beaumont Campus","MEDICAL CENTER OF SOUTHEAST TEXAS BEAUMONT CAMPUS","BEAUMONT","JEFFERSON","48245","TX","2021"
"975112","Cleveland Emergency Hospital","CLEVELAND EMERGENCY HOSPITAL","CLEVELAND","LIBERTY","48291","TX","2021"
"975121","JPS Health Network - Trinity Springs North","JPS HEALTH NETWORK TRINITY SPRINGS NORTH","FORT WORTH","TARRANT","48439","TX","2021"
"975122","CHI St Lukes Health Springwoods Village","CHI ST LUKES HEALTH SPRINGWOODS VILLAGE","SPRING","HARRIS","48201","TX","2021"
"975124","Sun Behavioral Houston","SUN BEHAVIORAL HOUSTON","HOUSTON","HARRIS","48201","TX","2021"
"975129","First Baptist Medical Center","FIRST BAPTIST MEDICAL CENTER","DALLAS","DALLAS","48113","TX","2021"
"975130","AD Hospital East","AD HOSPITAL EAST","HOUSTON","HARRIS","48201","TX","2021"
"975138","Memorial Hermann Pearland Hospital","MEMORIAL HERMANN PEARLAND HOSPITAL","PEARLAND","BRAZORIA","48039","TX","2021"
"975139","Medical City Frisco","MEDICAL CITY FRISCO","FRISCO","DENTON","48121","TX","2021"
"975140","UTMB League City Campus Hospital","UTMB LEAGUE CITY CAMPUS HOSPITAL","LEAGUE CITY","GALVESTON","48167","TX","2021"
"975143","Vibra Hospital of Richardson","VIBRA HOSPITAL OF RICHARDSON","RICHARDSON","DALLAS","48113","TX","2021"
"975149","PAM Rehabilitation Hospital of Beaumont","PAM REHAB HOSPITAL OF BEAUMONT","BEAUMONT","JEFFERSON","48245","TX","2021"
"975153","Methodist Southlake Hospital","METHODIST SOUTHLAKE HOSPITAL","SOUTHLAKE","TARRANT","48439","TX","2021"
"975154","Saint Camillus Medical Center","SAINT CAMILLUS MEDICAL CENTER","HURST","TARRANT","48439","TX","2021"
"975155","Kindred Hospital San Antonio Central","KINDRED HOSPITAL SAN ANTONIO CENTRAL","SAN ANTONIO","BEXAR","48029","TX","2021"
"975159","Christus Mother Frances Hospital Sulphur Springs","CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS","SULPHUR SPRINGS","HOPKINS","48223","TX","2021"
"975162","CHI St Joseph Rehab Hospital, Encompass Health","CHI ST JOSEPH REHAB HOSPITAL ENCOMPASS HEALTH","BRYAN","BRAZOS","48041","TX","2021"
"975163","Horizon Medical Center of Denton","HORIZON MEDICAL CENTER OF DENTON","DENTON","DENTON","48121","TX","2021"
"975164","Palms Behavioral Health","PALMS BEHAVIORAL HEALTH","HARLINGEN","CAMERON","48061","TX","2021"
"975165","Baylor Scott & White Medical Center Lakeway","BAYLOR SCOTT WHITE MEDICAL CENTER LAKEWAY","LAKEWAY","TRAVIS","48453","TX","2021"
"975167","Texas Health Hospital Clearfork","TEXAS HEALTH HOSPITAL CLEARFORK","FORT WORTH","TARRANT","48439","TX","2021"
"975168","Eminent Medical Center","EMINENT MEDICAL CENTER","RICHARDSON","DALLAS","48113","TX","2021"
"975169","St Davids Surgical Hospital","ST DAVIDS SURGICAL HOSPITAL","AUSTIN","WILLIAMSON","48491","TX","2021"
"975178","Eating Recovery Center","EATING RECOVERY CENTER","PLANO","DENTON","48121","TX","2021"
"975179","Baptist Emergency Hospital Zarzamora","BAPTIST EMERGENCY HOSPITAL ZARZAMORA","SAN ANTONIO","BEXAR","48029","TX","2021"
"975188","The Hospitals of Providence Transmountain Campus","THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS","EL PASO","EL PASO","48141","TX","2021"
"975198","Freestone Medical Center","FREESTONE MEDICAL CENTER","FAIRFIELD","FREESTONE","48161","TX","2021"
"975201","Memorial Hermann Cypress Hospital","MEMORIAL HERMANN CYPRESS HOSPITAL","CYPRESS","HARRIS","48201","TX","2021"
"975202","CHRISTUS Mother Frances Hospital-South Tyler","CHRISTUS MOTHER FRANCES HOSPITAL SOUTH TYLER","TYLER","SMITH","48423","TX","2021"
"975205","Texas Childrens Hospital The Woodlands","TEXAS CHILDRENS HOSPITAL THE WOODLANDS","THE WOODLANDS","MONTGOMERY","48339","TX","2021"
"975208","Houston Methodist The Woodlands Hospital","HOUSTON METHODIST THE WOODLANDS HOSPITAL","THE WOODLANDS","MONTGOMERY","48339","TX","2021"
"975215","Dell Seton Medical Center at The University of Texas","DELL SETON MEDICAL CENTER AT UT","AUSTIN","TRAVIS","48453","TX","2021"
"975221","Methodist Hospital Atascosa","METHODIST HOSPITAL ATASCOSA","JOURDANTON","ATASCOSA","48013","TX","2021"
"975222","Texas Rural Hospitals","TEXAS RURAL HOSPITALS","CLEVELAND","LIBERTY","48291","TX","2021"
"975233","The Hospitals of Providence Horizon City Campus","THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS","HORIZON CITY","EL PASO","48141","TX","2021"
"975234","Townsen Memorial Hospital","TOWNSEN MEMORIAL HOSPITAL","HUMBLE","HARRIS","48201","TX","2021"
"975241","Medical City Weatherford-Anderson","MEDICAL CITY WEATHERFORD ANDERSON","WEATHERFORD","PARKER","48367","TX","2021"
"975246","Encompass Health Rehab Hospital Pearland","ENCOMPASS HEALTH REHAB HOSPITAL PEARLAND","PEARLAND","BRAZORIA","48039","TX","2021"
"975247","Trinity Hospital","TRINITY HOSPITAL","HOUSTON","HARRIS","48201","TX","2021"
"975249","Baylor Scott & White Emergency Hospital-Grand Prairie","BAYLOR SCOTT WHITE EMERGENCY HOSPITAL GRAND PRAIRIE","GRAND PRAIRIE","TARRANT","48439","TX","2021"
"975250","Altus Houston Hospital, Celestial Hospital, Odyssey Hospital","ALTUS HOUSTON HOSPITAL CELESTIAL HOSPITAL ODYSSEY HOSPITAL","HOUSTON","HARRIS","48201","TX","2021"
"975255","CHRISTUS Dubuis Hospital Beaumont","CHRISTUS DUBUIS HOSPITAL BEAUMONT","BEAUMONT","JEFFERSON","48245","TX","2021"
"975258","Kingwood Emergency Hospital","KINGWOOD EMERGENCY HOSPITAL","KINGWOOD","MONTGOMERY","48339","TX","2021"
"975259","Crockett Medical Center","CROCKETT MEDICAL CENTER","CROCKETT","HOUSTON","48225","TX","2021"
"975268","City Hospital at White Rock","CITY HOSPITAL AT WHITE ROCK","DALLAS","DALLAS","48113","TX","2021"
"975269","Lake Travis ER","LAKE TRAVIS ER","AUSTIN","TRAVIS","48453","TX","2021"
"975270","Caprock Hospital","CAPROCK HOSPITAL","BRYAN","BRAZOS","48041","TX","2021"
"975271","PAM Rehab Hospital of Corpus Christi","PAM REHAB HOSPITAL OF CORPUS CHRISTI","CORPUS CHRISTI","NUECES","48355","TX","2021"
"975285","Baylor Scott & White Medical Center Centennial","BAYLOR SCOTT WHITE MEDICAL CENTER CENTENNIAL","FRISCO","COLLIN","48085","TX","2021"
"975286","Baylor Scott & White Medical Center Lake Pointe","BAYLOR SCOTT WHITE MEDICAL CENTER LAKE POINTE","ROWLETTE","DALLAS","48113","TX","2021"
"975288","Woodland Springs","WOODLAND SPRINGS","CONROE","MONTGOMERY","48339","TX","2021"
"975293","UT Health East Texas Athens Hospital","UT HEALTH EAST TEXAS ATHENS HOSPITAL","ATHENS","HENDERSON","48213","TX","2021"
"975294","UT Health East Texas Carthage Hospital","UT HEALTH EAST TEXAS CARTHAGE HOSPITAL","CARTHAGE","PANOLA","48365","TX","2021"
"975295","UT Health East Texas Henderson Hospital","UT HEALTH EAST TEXAS HENDERSON HOSPITAL","HENDERSON","RUSK","48401","TX","2021"
"975296","UT Health East Texas Jacksonville Hospital","UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL","JACKSONVILLE","CHEROKEE","48073","TX","2021"
"975297","UT Health East Pittsburg Hospital","UT HEALTH EAST PITTSBURG HOSPITAL","PITTSBURG","CAMP","48063","TX","2021"
"975298","UT Health East Texas Quitman Hospital","UT HEALTH EAST TEXAS QUITMAN HOSPITAL","QUITMAN","WOOD","48499","TX","2021"
"975299","UT Health East Texas Tyler Regional Hospital","UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL","TYLER","SMITH","48423","TX","2021"
"975301","UT Health East Texas Rehabilitation Hospital","UT HEALTH EAST TEXAS REHAB HOSPITAL","TYLER","SMITH","48423","TX","2021"
"975302","UT Health East Texas Long Term Acute Care","UT HEALTH EAST TEXAS LONG TERM ACUTE CARE","TYLER","SMITH","48423","TX","2021"
"975303","PAM Specialty Hospital of Corpus Christi Bayfront","PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI BAYFRONT","CORPUS CHRISTI","NUECES","48355","TX","2021"
"975313","Baylor Scott & White Institute for Rehabilitation - Lakeway","BAYLOR SCOTT WHITE INSTITUTE FOR REHAB LAKEWAY","LAKEWAY","TRAVIS","48453","TX","2021"
"975319","PAM Specialty Hospital of Lufkin","PAM SPECIALTY HOSPITAL OF LUFKIN","LUFKIN","TRINITY","48455","TX","2021"
"975321","HCA Houston Healthcare North Cypress","HCA HOUSTON HEALTHCARE NORTH CYPRESS","CYPRESS","HARRIS","48201","TX","2021"
"975322","Wise Health Surgical Hospital-Crawford","WISE HEALTH SURGICAL HOSPITAL CRAWFORD","ARGYLE","DENTON","48121","TX","2021"
"975325","Sugarland Rehab Hospital","SUGARLAND REHAB HOSPITAL","SUGAR LAND","FORT BEND","48157","TX","2021"
"975338","The Hospitals of Providence Northeast Campus","THE HOSPITALS OF PROVIDENCE NORTHEAST CAMPUS","EL PASO","EL PASO","48141","TX","2021"
"975339","PAM Rehab Hospital Round Rock","PAM REHAB HOSPITAL ROUND ROCK","ROUND ROCK","WILLIAMSON","48491","TX","2021"
"975340","Baylor Scott & White Medical Center Pflugerville","BAYLOR SCOTT WHITE MEDICAL CENTER PFLUGERVILLE","PFLUGERVILLE","TRAVIS","48453","TX","2021"
"975354","UTMB Clear Lake Hospital","UTMB CLEAR LAKE HOSPITAL","WEBSTER","HARRIS","48201","TX","2021"
"975358","Kyle ER & Hospital","KYLE ER HOSPITAL","KYLE","HAYS","48209","TX","2021"
